date,airline,deptime,arrtime,price
2023-08-01,에어부산,07:00,08:00,"78,920"
2023-08-01,에어부산,07:00,08:00,"98,700"
2023-08-01,진에어,07:15,08:15,"68,600"
2023-08-01,진에어,07:15,08:15,"100,700"
2023-08-01,제주항공,07:30,08:25,"60,600"
2023-08-01,제주항공,07:30,08:25,"98,700"
2023-08-01,진에어,08:00,09:05,"68,600"
2023-08-01,에어부산,08:00,09:00,"77,200"
2023-08-01,에어부산,08:00,09:00,"98,700"
2023-08-01,진에어,08:00,09:05,"100,700"
2023-08-01,대한항공,08:45,09:45,"91,700"
2023-08-01,대한항공,08:45,09:45,"110,700"
2023-08-01,대한항공,08:45,09:45,"170,700"
2023-08-01,에어부산,09:00,10:00,"97,840"
2023-08-01,에어부산,09:00,10:00,"98,700"
2023-08-01,에어부산,10:20,11:20,"81,500"
2023-08-01,에어부산,10:20,11:20,"98,700"
2023-08-01,대한항공,10:45,11:45,"91,700"
2023-08-01,대한항공,10:45,11:45,"110,700"
2023-08-01,에어부산,11:20,12:20,"78,920"
2023-08-01,에어부산,11:20,12:20,"98,700"
2023-08-01,대한항공,12:10,13:15,"81,700"
2023-08-01,대한항공,12:10,13:15,"110,700"
2023-08-01,대한항공,12:10,13:15,"170,700"
2023-08-01,에어부산,12:40,13:40,"77,200"
2023-08-01,에어부산,12:40,13:40,"98,700"
2023-08-01,티웨이항공,13:15,14:15,"78,000"
2023-08-01,티웨이항공,13:15,14:15,"98,700"
2023-08-01,에어부산,14:00,15:00,"77,200"
2023-08-01,에어부산,14:00,15:00,"98,700"
2023-08-01,대한항공,14:00,15:05,"101,700"
2023-08-01,대한항공,14:00,15:05,"110,700"
2023-08-01,에어부산,15:00,16:00,"89,240"
2023-08-01,에어부산,15:00,16:00,"98,700"
2023-08-01,대한항공,15:40,16:40,"91,700"
2023-08-01,대한항공,15:40,16:40,"110,700"
2023-08-01,대한항공,15:40,16:40,"170,700"
2023-08-01,에어부산,16:00,17:00,"83,220"
2023-08-01,에어부산,16:00,17:00,"98,700"
2023-08-01,티웨이항공,16:30,17:30,"78,000"
2023-08-01,티웨이항공,16:30,17:30,"98,700"
2023-08-01,에어부산,17:20,18:20,"82,360"
2023-08-01,에어부산,17:20,18:20,"98,700"
2023-08-01,대한항공,17:45,18:45,"91,700"
2023-08-01,대한항공,17:45,18:45,"110,700"
2023-08-01,에어부산,18:20,19:25,"77,200"
2023-08-01,에어부산,18:20,19:25,"98,700"
2023-08-01,대한항공,19:00,20:05,"71,700"
2023-08-01,대한항공,19:00,20:05,"110,700"
2023-08-01,대한항공,19:00,20:05,"170,700"
2023-08-01,에어부산,19:20,20:25,"77,200"
2023-08-01,에어부산,19:20,20:25,"98,700"
2023-08-01,제주항공,19:30,20:30,"70,600"
2023-08-01,제주항공,19:30,20:30,"98,700"
2023-08-01,대한항공,20:00,21:05,"81,700"
2023-08-01,티웨이항공,20:00,21:00,"82,000"
2023-08-01,티웨이항공,20:00,21:00,"98,700"
2023-08-01,대한항공,20:00,21:05,"110,700"
2023-08-01,에어부산,20:20,21:25,"78,920"
2023-08-01,에어부산,20:20,21:25,"98,700"
2023-08-01,대한항공,21:10,22:15,"71,700"
2023-08-01,대한항공,21:10,22:15,"110,700"
2023-08-02,에어부산,07:00,08:00,"89,240"
2023-08-02,에어부산,07:00,08:00,"98,700"
2023-08-02,진에어,07:15,08:15,"68,600"
2023-08-02,진에어,07:15,08:15,"100,700"
2023-08-02,제주항공,07:30,08:25,"60,600"
2023-08-02,제주항공,07:30,08:25,"98,700"
2023-08-02,진에어,08:00,09:05,"69,600"
2023-08-02,에어부산,08:00,09:00,"89,240"
2023-08-02,에어부산,08:00,09:00,"98,700"
2023-08-02,진에어,08:00,09:05,"100,700"
2023-08-02,대한항공,08:45,09:45,"81,700"
2023-08-02,대한항공,08:45,09:45,"110,700"
2023-08-02,대한항공,08:45,09:45,"170,700"
2023-08-02,티웨이항공,10:05,11:05,"82,000"
2023-08-02,티웨이항공,10:05,11:05,"98,700"
2023-08-02,대한항공,10:45,11:45,"81,700"
2023-08-02,대한항공,10:45,11:45,"110,700"
2023-08-02,에어부산,11:20,12:20,"77,200"
2023-08-02,에어부산,11:20,12:20,"98,700"
2023-08-02,대한항공,12:10,13:15,"81,700"
2023-08-02,대한항공,12:10,13:15,"110,700"
2023-08-02,대한항공,12:10,13:15,"170,700"
2023-08-02,에어부산,12:40,13:40,"72,040"
2023-08-02,에어부산,12:40,13:40,"98,700"
2023-08-02,티웨이항공,13:15,14:15,"78,000"
2023-08-02,티웨이항공,13:15,14:15,"98,700"
2023-08-02,대한항공,14:00,15:05,"101,700"
2023-08-02,대한항공,14:00,15:05,"110,700"
2023-08-02,에어부산,15:00,16:00,"80,640"
2023-08-02,에어부산,15:00,16:00,"98,700"
2023-08-02,대한항공,15:40,16:40,"91,700"
2023-08-02,대한항공,15:40,16:40,"110,700"
2023-08-02,대한항공,15:40,16:40,"170,700"
2023-08-02,에어부산,16:00,17:00,"89,240"
2023-08-02,에어부산,16:00,17:00,"98,700"
2023-08-02,티웨이항공,16:30,17:30,"82,000"
2023-08-02,티웨이항공,16:30,17:30,"98,700"
2023-08-02,에어부산,17:20,18:20,"89,240"
2023-08-02,에어부산,17:20,18:20,"98,700"
2023-08-02,대한항공,17:45,18:45,"101,700"
2023-08-02,대한항공,17:45,18:45,"110,700"
2023-08-02,에어부산,18:20,19:25,"86,660"
2023-08-02,에어부산,18:20,19:25,"98,700"
2023-08-02,대한항공,19:00,20:05,"81,700"
2023-08-02,대한항공,19:00,20:05,"110,700"
2023-08-02,대한항공,19:00,20:05,"170,700"
2023-08-02,에어부산,19:20,20:25,"86,660"
2023-08-02,에어부산,19:20,20:25,"98,700"
2023-08-02,제주항공,19:30,20:30,"70,600"
2023-08-02,제주항공,19:30,20:30,"98,700"
2023-08-02,제주항공,19:30,20:30,"153,300"
2023-08-02,대한항공,20:00,21:05,"91,700"
2023-08-02,대한항공,20:00,21:05,"110,700"
2023-08-02,티웨이항공,20:05,21:05,"82,000"
2023-08-02,티웨이항공,20:05,21:05,"98,700"
2023-08-02,에어부산,20:20,21:25,"88,380"
2023-08-02,에어부산,20:20,21:25,"98,700"
2023-08-02,대한항공,21:10,22:15,"81,700"
2023-08-02,대한항공,21:10,22:15,"110,700"
2023-08-03,에어부산,07:00,08:00,"90,960"
2023-08-03,에어부산,07:00,08:00,"98,700"
2023-08-03,진에어,07:15,08:15,"78,600"
2023-08-03,진에어,07:15,08:15,"100,700"
2023-08-03,제주항공,07:30,08:25,"70,600"
2023-08-03,제주항공,07:30,08:25,"98,700"
2023-08-03,진에어,08:00,09:05,"80,600"
2023-08-03,에어부산,08:00,09:00,"89,240"
2023-08-03,에어부산,08:00,09:00,"98,700"
2023-08-03,진에어,08:00,09:05,"100,700"
2023-08-03,대한항공,08:45,09:45,"91,700"
2023-08-03,대한항공,08:45,09:45,"110,700"
2023-08-03,대한항공,08:45,09:45,"170,700"
2023-08-03,에어부산,09:00,10:00,"87,520"
2023-08-03,에어부산,09:00,10:00,"98,700"
2023-08-03,티웨이항공,10:05,11:05,"82,000"
2023-08-03,티웨이항공,10:05,11:05,"98,700"
2023-08-03,에어부산,10:20,11:20,"81,500"
2023-08-03,에어부산,10:20,11:20,"98,700"
2023-08-03,대한항공,10:45,11:45,"91,700"
2023-08-03,대한항공,10:45,11:45,"110,700"
2023-08-03,에어부산,11:20,12:20,"73,760"
2023-08-03,에어부산,11:20,12:20,"98,700"
2023-08-03,대한항공,12:10,13:15,"76,700"
2023-08-03,대한항공,12:10,13:15,"110,700"
2023-08-03,대한항공,12:10,13:15,"170,700"
2023-08-03,에어부산,12:40,13:40,"75,480"
2023-08-03,에어부산,12:40,13:40,"98,700"
2023-08-03,티웨이항공,13:15,14:15,"78,000"
2023-08-03,티웨이항공,13:15,14:15,"98,700"
2023-08-03,에어부산,14:00,15:00,"77,200"
2023-08-03,대한항공,14:00,15:05,"81,700"
2023-08-03,에어부산,14:00,15:00,"98,700"
2023-08-03,대한항공,14:00,15:05,"110,700"
2023-08-03,에어부산,15:00,16:00,"82,360"
2023-08-03,에어부산,15:00,16:00,"98,700"
2023-08-03,대한항공,15:40,16:40,"91,700"
2023-08-03,대한항공,15:40,16:40,"110,700"
2023-08-03,대한항공,15:40,16:40,"170,700"
2023-08-03,에어부산,16:00,17:00,"88,380"
2023-08-03,에어부산,16:00,17:00,"98,700"
2023-08-03,티웨이항공,16:30,17:30,"90,000"
2023-08-03,티웨이항공,16:30,17:30,"98,700"
2023-08-03,에어부산,17:20,18:20,"86,660"
2023-08-03,에어부산,17:20,18:20,"98,700"
2023-08-03,대한항공,17:45,18:45,"91,700"
2023-08-03,대한항공,17:45,18:45,"110,700"
2023-08-03,에어부산,18:20,19:25,"90,960"
2023-08-03,에어부산,18:20,19:25,"98,700"
2023-08-03,대한항공,19:00,20:05,"91,700"
2023-08-03,대한항공,19:00,20:05,"110,700"
2023-08-03,대한항공,19:00,20:05,"170,700"
2023-08-03,에어부산,19:20,20:25,"89,240"
2023-08-03,에어부산,19:20,20:25,"98,700"
2023-08-03,제주항공,19:30,20:30,"80,600"
2023-08-03,제주항공,19:30,20:30,"98,700"
2023-08-03,티웨이항공,20:00,21:00,"90,000"
2023-08-03,대한항공,20:00,21:05,"91,700"
2023-08-03,티웨이항공,20:00,21:00,"98,700"
2023-08-03,대한항공,20:00,21:05,"110,700"
2023-08-03,에어부산,20:20,21:25,"90,960"
2023-08-03,에어부산,20:20,21:25,"98,700"
2023-08-03,대한항공,21:10,22:15,"91,700"
2023-08-03,대한항공,21:10,22:15,"110,700"
2023-08-04,진에어,07:15,08:15,"98,600"
2023-08-04,진에어,07:15,08:15,"100,700"
2023-08-04,제주항공,07:30,08:25,"98,700"
2023-08-04,에어부산,08:00,09:00,"90,960"
2023-08-04,에어부산,08:00,09:00,"98,700"
2023-08-04,진에어,08:05,09:05,"90,600"
2023-08-04,진에어,08:05,09:05,"100,700"
2023-08-04,대한항공,08:45,09:45,"91,700"
2023-08-04,대한항공,08:45,09:45,"110,700"
2023-08-04,대한항공,08:45,09:45,"170,700"
2023-08-04,에어부산,09:00,10:00,"86,660"
2023-08-04,에어부산,09:00,10:00,"98,700"
2023-08-04,티웨이항공,10:05,11:05,"90,000"
2023-08-04,티웨이항공,10:05,11:05,"98,700"
2023-08-04,에어부산,10:20,11:20,"89,240"
2023-08-04,에어부산,10:20,11:20,"98,700"
2023-08-04,대한항공,10:45,11:45,"91,700"
2023-08-04,대한항공,10:45,11:45,"110,700"
2023-08-04,에어부산,11:20,12:20,"89,240"
2023-08-04,에어부산,11:20,12:20,"98,700"
2023-08-04,대한항공,12:10,13:15,"91,700"
2023-08-04,대한항공,12:10,13:15,"110,700"
2023-08-04,대한항공,12:10,13:15,"170,700"
2023-08-04,에어부산,12:40,13:40,"89,240"
2023-08-04,에어부산,12:40,13:40,"98,700"
2023-08-04,티웨이항공,13:15,14:15,"94,000"
2023-08-04,티웨이항공,13:15,14:15,"98,700"
2023-08-04,에어부산,14:00,15:00,"97,840"
2023-08-04,에어부산,14:00,15:00,"98,700"
2023-08-04,대한항공,14:00,15:05,"101,700"
2023-08-04,대한항공,14:00,15:05,"110,700"
2023-08-04,에어부산,15:00,16:00,"97,840"
2023-08-04,에어부산,15:00,16:00,"98,700"
2023-08-04,대한항공,15:40,16:40,"101,700"
2023-08-04,대한항공,15:40,16:40,"110,700"
2023-08-04,대한항공,15:40,16:40,"170,700"
2023-08-04,에어부산,16:00,17:00,"97,840"
2023-08-04,에어부산,16:00,17:00,"98,700"
2023-08-04,티웨이항공,16:30,17:30,"94,000"
2023-08-04,티웨이항공,16:30,17:30,"98,700"
2023-08-04,에어부산,17:20,18:20,"97,840"
2023-08-04,에어부산,17:20,18:20,"98,700"
2023-08-04,대한항공,17:45,18:45,"110,700"
2023-08-04,에어부산,18:20,19:25,"97,840"
2023-08-04,에어부산,18:20,19:25,"98,700"
2023-08-04,대한항공,19:00,20:05,"101,700"
2023-08-04,대한항공,19:00,20:05,"110,700"
2023-08-04,대한항공,19:00,20:05,"170,700"
2023-08-04,에어부산,19:20,20:25,"97,840"
2023-08-04,에어부산,19:20,20:25,"98,700"
2023-08-04,제주항공,19:30,20:30,"98,700"
2023-08-04,티웨이항공,20:00,21:00,"94,000"
2023-08-04,티웨이항공,20:00,21:00,"98,700"
2023-08-04,대한항공,20:00,21:05,"101,700"
2023-08-04,대한항공,20:00,21:05,"110,700"
2023-08-04,에어부산,20:20,21:25,"97,840"
2023-08-04,에어부산,20:20,21:25,"98,700"
2023-08-04,대한항공,21:10,22:15,"101,700"
2023-08-04,대한항공,21:10,22:15,"110,700"
2023-08-05,에어부산,07:00,08:00,"93,540"
2023-08-05,에어부산,07:00,08:00,"98,700"
2023-08-05,진에어,07:15,08:15,"92,600"
2023-08-05,진에어,07:15,08:15,"100,700"
2023-08-05,제주항공,07:30,08:25,"95,600"
2023-08-05,제주항공,07:30,08:25,"98,700"
2023-08-05,에어부산,08:00,09:00,"89,240"
2023-08-05,에어부산,08:00,09:00,"98,700"
2023-08-05,진에어,08:05,09:05,"88,600"
2023-08-05,진에어,08:05,09:05,"100,700"
2023-08-05,대한항공,08:45,09:45,"91,700"
2023-08-05,대한항공,08:45,09:45,"110,700"
2023-08-05,대한항공,08:45,09:45,"170,700"
2023-08-05,에어부산,09:00,10:00,"90,960"
2023-08-05,에어부산,09:00,10:00,"98,700"
2023-08-05,티웨이항공,10:05,11:05,"86,000"
2023-08-05,티웨이항공,10:05,11:05,"98,700"
2023-08-05,에어부산,10:20,11:20,"90,960"
2023-08-05,에어부산,10:20,11:20,"98,700"
2023-08-05,대한항공,10:45,11:45,"101,700"
2023-08-05,대한항공,10:45,11:45,"110,700"
2023-08-05,에어부산,11:20,12:20,"97,840"
2023-08-05,에어부산,11:20,12:20,"98,700"
2023-08-05,대한항공,12:10,13:15,"101,700"
2023-08-05,대한항공,12:10,13:15,"110,700"
2023-08-05,대한항공,12:10,13:15,"170,700"
2023-08-05,에어부산,12:40,13:40,"93,540"
2023-08-05,에어부산,12:40,13:40,"98,700"
2023-08-05,티웨이항공,13:15,14:15,"86,000"
2023-08-05,티웨이항공,13:15,14:15,"98,700"
2023-08-05,에어부산,14:00,15:00,"95,260"
2023-08-05,에어부산,14:00,15:00,"98,700"
2023-08-05,대한항공,14:00,15:05,"101,700"
2023-08-05,대한항공,14:00,15:05,"110,700"
2023-08-05,에어부산,15:00,16:00,"97,840"
2023-08-05,에어부산,15:00,16:00,"98,700"
2023-08-05,대한항공,15:40,16:40,"101,700"
2023-08-05,대한항공,15:40,16:40,"110,700"
2023-08-05,대한항공,15:40,16:40,"170,700"
2023-08-05,에어부산,16:00,17:00,"93,540"
2023-08-05,에어부산,16:00,17:00,"98,700"
2023-08-05,티웨이항공,16:30,17:30,"86,000"
2023-08-05,티웨이항공,16:30,17:30,"98,700"
2023-08-05,에어부산,17:20,18:20,"93,540"
2023-08-05,에어부산,17:20,18:20,"98,700"
2023-08-05,대한항공,17:45,18:45,"101,700"
2023-08-05,대한항공,17:45,18:45,"110,700"
2023-08-05,에어부산,18:20,19:25,"90,960"
2023-08-05,에어부산,18:20,19:25,"98,700"
2023-08-05,대한항공,19:00,20:05,"91,700"
2023-08-05,대한항공,19:00,20:05,"110,700"
2023-08-05,대한항공,19:00,20:05,"170,700"
2023-08-05,에어부산,19:20,20:25,"84,940"
2023-08-05,에어부산,19:20,20:25,"98,700"
2023-08-05,제주항공,19:30,20:30,"98,700"
2023-08-05,티웨이항공,20:00,21:00,"82,000"
2023-08-05,대한항공,20:00,21:05,"91,700"
2023-08-05,티웨이항공,20:00,21:00,"98,700"
2023-08-05,대한항공,20:00,21:05,"110,700"
2023-08-05,에어부산,20:20,21:25,"86,660"
2023-08-05,에어부산,20:20,21:25,"98,700"
2023-08-05,대한항공,21:10,22:15,"91,700"
2023-08-05,대한항공,21:10,22:15,"110,700"
2023-08-06,에어부산,07:00,08:00,"93,540"
2023-08-06,에어부산,07:00,08:00,"98,700"
2023-08-06,진에어,07:15,08:15,"92,600"
2023-08-06,진에어,07:15,08:15,"100,700"
2023-08-06,제주항공,07:30,08:25,"95,600"
2023-08-06,제주항공,07:30,08:25,"98,700"
2023-08-06,에어부산,08:00,09:00,"93,540"
2023-08-06,진에어,08:00,09:05,"94,600"
2023-08-06,에어부산,08:00,09:00,"98,700"
2023-08-06,진에어,08:00,09:05,"100,700"
2023-08-06,대한항공,08:45,09:45,"101,700"
2023-08-06,대한항공,08:45,09:45,"110,700"
2023-08-06,대한항공,08:45,09:45,"170,700"
2023-08-06,티웨이항공,10:05,11:05,"90,000"
2023-08-06,티웨이항공,10:05,11:05,"98,700"
2023-08-06,에어부산,10:20,11:20,"93,540"
2023-08-06,에어부산,10:20,11:20,"98,700"
2023-08-06,대한항공,10:45,11:45,"110,700"
2023-08-06,에어부산,11:20,12:20,"97,840"
2023-08-06,에어부산,11:20,12:20,"98,700"
2023-08-06,대한항공,12:10,13:15,"101,700"
2023-08-06,대한항공,12:10,13:15,"110,700"
2023-08-06,에어부산,12:40,13:40,"97,840"
2023-08-06,에어부산,12:40,13:40,"98,700"
2023-08-06,티웨이항공,13:15,14:15,"94,000"
2023-08-06,티웨이항공,13:15,14:15,"98,700"
2023-08-06,에어부산,14:00,15:00,"97,840"
2023-08-06,에어부산,14:00,15:00,"98,700"
2023-08-06,대한항공,14:00,15:05,"110,700"
2023-08-06,에어부산,15:00,16:00,"97,840"
2023-08-06,에어부산,15:00,16:00,"98,700"
2023-08-06,대한항공,15:40,16:40,"110,700"
2023-08-06,대한항공,15:40,16:40,"170,700"
2023-08-06,에어부산,16:00,17:00,"97,840"
2023-08-06,에어부산,16:00,17:00,"98,700"
2023-08-06,티웨이항공,16:30,17:30,"94,000"
2023-08-06,티웨이항공,16:30,17:30,"98,700"
2023-08-06,에어부산,17:20,18:20,"97,840"
2023-08-06,에어부산,17:20,18:20,"98,700"
2023-08-06,대한항공,17:45,18:45,"110,700"
2023-08-06,대한항공,19:00,20:05,"110,700"
2023-08-06,대한항공,19:00,20:05,"170,700"
2023-08-06,에어부산,19:20,20:25,"97,840"
2023-08-06,에어부산,19:20,20:25,"98,700"
2023-08-06,제주항공,19:30,20:30,"98,700"
2023-08-06,티웨이항공,20:00,21:00,"94,000"
2023-08-06,티웨이항공,20:00,21:00,"98,700"
2023-08-06,대한항공,20:00,21:05,"110,700"
2023-08-06,에어부산,20:20,21:25,"97,840"
2023-08-06,에어부산,20:20,21:25,"98,700"
2023-08-06,대한항공,21:10,22:15,"110,700"
2023-08-07,에어부산,07:00,08:00,"93,540"
2023-08-07,에어부산,07:00,08:00,"98,700"
2023-08-07,진에어,07:15,08:15,"94,600"
2023-08-07,진에어,07:15,08:15,"100,700"
2023-08-07,제주항공,07:30,08:25,"95,600"
2023-08-07,제주항공,07:30,08:25,"98,700"
2023-08-07,에어부산,08:00,09:00,"90,960"
2023-08-07,에어부산,08:00,09:00,"98,700"
2023-08-07,진에어,08:05,09:05,"90,600"
2023-08-07,진에어,08:05,09:05,"100,700"
2023-08-07,대한항공,08:45,09:45,"91,700"
2023-08-07,대한항공,08:45,09:45,"110,700"
2023-08-07,대한항공,08:45,09:45,"170,700"
2023-08-07,에어부산,09:00,10:00,"90,960"
2023-08-07,에어부산,09:00,10:00,"98,700"
2023-08-07,티웨이항공,10:05,11:05,"86,000"
2023-08-07,티웨이항공,10:05,11:05,"98,700"
2023-08-07,에어부산,10:20,11:20,"89,240"
2023-08-07,에어부산,10:20,11:20,"98,700"
2023-08-07,대한항공,10:45,11:45,"91,700"
2023-08-07,대한항공,10:45,11:45,"110,700"
2023-08-07,에어부산,11:20,12:20,"90,960"
2023-08-07,에어부산,11:20,12:20,"98,700"
2023-08-07,대한항공,12:10,13:15,"91,700"
2023-08-07,대한항공,12:10,13:15,"110,700"
2023-08-07,대한항공,12:10,13:15,"170,700"
2023-08-07,에어부산,12:40,13:40,"89,240"
2023-08-07,에어부산,12:40,13:40,"98,700"
2023-08-07,티웨이항공,13:15,14:15,"86,000"
2023-08-07,티웨이항공,13:15,14:15,"98,700"
2023-08-07,에어부산,14:00,15:00,"97,840"
2023-08-07,에어부산,14:00,15:00,"98,700"
2023-08-07,대한항공,14:00,15:05,"101,700"
2023-08-07,대한항공,14:00,15:05,"110,700"
2023-08-07,에어부산,15:00,16:00,"97,840"
2023-08-07,에어부산,15:00,16:00,"98,700"
2023-08-07,대한항공,15:40,16:40,"101,700"
2023-08-07,대한항공,15:40,16:40,"110,700"
2023-08-07,대한항공,15:40,16:40,"170,700"
2023-08-07,에어부산,16:00,17:00,"97,840"
2023-08-07,에어부산,16:00,17:00,"98,700"
2023-08-07,티웨이항공,16:30,17:30,"90,000"
2023-08-07,티웨이항공,16:30,17:30,"98,700"
2023-08-07,에어부산,17:20,18:20,"97,840"
2023-08-07,에어부산,17:20,18:20,"98,700"
2023-08-07,대한항공,17:45,18:45,"101,700"
2023-08-07,대한항공,17:45,18:45,"110,700"
2023-08-07,에어부산,18:20,19:25,"90,960"
2023-08-07,에어부산,18:20,19:25,"98,700"
2023-08-07,대한항공,19:00,20:05,"91,700"
2023-08-07,대한항공,19:00,20:05,"110,700"
2023-08-07,대한항공,19:00,20:05,"170,700"
2023-08-07,에어부산,19:20,20:25,"90,960"
2023-08-07,에어부산,19:20,20:25,"98,700"
2023-08-07,제주항공,19:30,20:30,"98,700"
2023-08-07,티웨이항공,20:00,21:00,"86,000"
2023-08-07,대한항공,20:00,21:05,"91,700"
2023-08-07,티웨이항공,20:00,21:00,"98,700"
2023-08-07,대한항공,20:00,21:05,"110,700"
2023-08-07,에어부산,20:20,21:25,"89,240"
2023-08-07,에어부산,20:20,21:25,"98,700"
2023-08-07,대한항공,21:10,22:15,"91,700"
2023-08-07,대한항공,21:10,22:15,"110,700"
2023-08-08,에어부산,07:00,08:00,"93,540"
2023-08-08,아시아나항공,07:00,08:00,"98,700"
2023-08-08,에어부산,07:00,08:00,"98,700"
2023-08-08,진에어,07:15,08:15,"92,600"
2023-08-08,진에어,07:15,08:15,"100,700"
2023-08-08,제주항공,07:30,08:25,"98,700"
2023-08-08,진에어,08:00,09:05,"90,600"
2023-08-08,에어부산,08:00,09:00,"90,960"
2023-08-08,에어부산,08:00,09:00,"98,700"
2023-08-08,진에어,08:00,09:05,"100,700"
2023-08-08,대한항공,08:45,09:45,"91,700"
2023-08-08,대한항공,08:45,09:45,"110,700"
2023-08-08,대한항공,08:45,09:45,"170,700"
2023-08-08,에어부산,09:00,10:00,"90,960"
2023-08-08,에어부산,09:00,10:00,"98,700"
2023-08-08,티웨이항공,10:05,11:05,"90,000"
2023-08-08,티웨이항공,10:05,11:05,"98,700"
2023-08-08,에어부산,10:20,11:20,"90,960"
2023-08-08,에어부산,10:20,11:20,"98,700"
2023-08-08,대한항공,10:45,11:45,"91,700"
2023-08-08,대한항공,10:45,11:45,"110,700"
2023-08-08,에어부산,11:20,12:20,"90,960"
2023-08-08,에어부산,11:20,12:20,"98,700"
2023-08-08,대한항공,12:10,13:15,"91,700"
2023-08-08,대한항공,12:10,13:15,"110,700"
2023-08-08,대한항공,12:10,13:15,"170,700"
2023-08-08,에어부산,12:40,13:40,"90,960"
2023-08-08,에어부산,12:40,13:40,"98,700"
2023-08-08,티웨이항공,13:15,14:15,"90,000"
2023-08-08,티웨이항공,13:15,14:15,"98,700"
2023-08-08,에어부산,14:00,15:00,"90,960"
2023-08-08,대한항공,14:00,15:05,"91,700"
2023-08-08,에어부산,14:00,15:00,"98,700"
2023-08-08,대한항공,14:00,15:05,"110,700"
2023-08-08,에어부산,15:00,16:00,"90,960"
2023-08-08,에어부산,15:00,16:00,"98,700"
2023-08-08,대한항공,15:40,16:40,"91,700"
2023-08-08,대한항공,15:40,16:40,"110,700"
2023-08-08,대한항공,15:40,16:40,"170,700"
2023-08-08,에어부산,16:00,17:00,"90,960"
2023-08-08,에어부산,16:00,17:00,"98,700"
2023-08-08,티웨이항공,16:30,17:30,"86,000"
2023-08-08,티웨이항공,16:30,17:30,"98,700"
2023-08-08,에어부산,17:20,18:20,"95,260"
2023-08-08,에어부산,17:20,18:20,"98,700"
2023-08-08,대한항공,17:45,18:45,"101,700"
2023-08-08,대한항공,17:45,18:45,"110,700"
2023-08-08,에어부산,18:20,19:25,"86,660"
2023-08-08,에어부산,18:20,19:25,"98,700"
2023-08-08,대한항공,19:00,20:05,"91,700"
2023-08-08,대한항공,19:00,20:05,"110,700"
2023-08-08,대한항공,19:00,20:05,"170,700"
2023-08-08,에어부산,19:20,20:25,"86,660"
2023-08-08,에어부산,19:20,20:25,"98,700"
2023-08-08,제주항공,19:30,20:30,"98,700"
2023-08-08,티웨이항공,20:00,21:00,"86,000"
2023-08-08,대한항공,20:00,21:05,"91,700"
2023-08-08,티웨이항공,20:00,21:00,"98,700"
2023-08-08,대한항공,20:00,21:05,"110,700"
2023-08-08,에어부산,20:20,21:25,"88,380"
2023-08-08,에어부산,20:20,21:25,"98,700"
2023-08-08,대한항공,21:10,22:15,"91,700"
2023-08-08,대한항공,21:10,22:15,"110,700"
2023-08-09,에어부산,07:00,08:00,"96,980"
2023-08-09,아시아나항공,07:00,08:00,"98,700"
2023-08-09,에어부산,07:00,08:00,"98,700"
2023-08-09,진에어,07:15,08:15,"96,600"
2023-08-09,진에어,07:15,08:15,"100,700"
2023-08-09,제주항공,07:30,08:25,"98,700"
2023-08-09,진에어,08:00,09:05,"92,600"
2023-08-09,에어부산,08:00,09:00,"92,680"
2023-08-09,에어부산,08:00,09:00,"98,700"
2023-08-09,진에어,08:00,09:05,"100,700"
2023-08-09,대한항공,08:45,09:45,"91,700"
2023-08-09,대한항공,08:45,09:45,"110,700"
2023-08-09,대한항공,08:45,09:45,"170,700"
2023-08-09,티웨이항공,10:05,11:05,"86,000"
2023-08-09,티웨이항공,10:05,11:05,"98,700"
2023-08-09,에어부산,10:20,11:20,"90,960"
2023-08-09,에어부산,10:20,11:20,"98,700"
2023-08-09,대한항공,10:45,11:45,"91,700"
2023-08-09,대한항공,10:45,11:45,"110,700"
2023-08-09,에어부산,11:20,12:20,"90,960"
2023-08-09,에어부산,11:20,12:20,"98,700"
2023-08-09,대한항공,12:10,13:15,"91,700"
2023-08-09,대한항공,12:10,13:15,"110,700"
2023-08-09,대한항공,12:10,13:15,"170,700"
2023-08-09,에어부산,12:40,13:40,"92,680"
2023-08-09,에어부산,12:40,13:40,"98,700"
2023-08-09,티웨이항공,13:15,14:15,"86,000"
2023-08-09,티웨이항공,13:15,14:15,"98,700"
2023-08-09,에어부산,14:00,15:00,"90,960"
2023-08-09,대한항공,14:00,15:05,"91,700"
2023-08-09,에어부산,14:00,15:00,"98,700"
2023-08-09,대한항공,14:00,15:05,"110,700"
2023-08-09,에어부산,15:00,16:00,"90,960"
2023-08-09,에어부산,15:00,16:00,"98,700"
2023-08-09,대한항공,15:40,16:40,"91,700"
2023-08-09,대한항공,15:40,16:40,"110,700"
2023-08-09,대한항공,15:40,16:40,"170,700"
2023-08-09,에어부산,16:00,17:00,"90,960"
2023-08-09,에어부산,16:00,17:00,"98,700"
2023-08-09,티웨이항공,16:30,17:30,"86,000"
2023-08-09,티웨이항공,16:30,17:30,"98,700"
2023-08-09,에어부산,17:20,18:20,"92,680"
2023-08-09,에어부산,17:20,18:20,"98,700"
2023-08-09,대한항공,17:45,18:45,"91,700"
2023-08-09,대한항공,17:45,18:45,"110,700"
2023-08-09,에어부산,18:20,19:25,"92,680"
2023-08-09,에어부산,18:20,19:25,"98,700"
2023-08-09,대한항공,19:00,20:05,"91,700"
2023-08-09,대한항공,19:00,20:05,"110,700"
