date,id,deptime,arrtime,price,direction
2023-08-13,2,08:40,09:40,97840,go
2023-08-13,2,08:40,09:40,98700,go
2023-08-13,1,09:00,10:05,101700,go
2023-08-13,1,09:00,10:05,110700,go
2023-08-13,2,09:40,10:40,97840,go
2023-08-13,2,09:40,10:40,98700,go
2023-08-13,1,10:25,11:30,101700,go
2023-08-13,1,10:25,11:30,110700,go
2023-08-13,2,11:00,12:00,97840,go
2023-08-13,2,11:00,12:00,98700,go
2023-08-13,3,11:40,12:40,98100,go
2023-08-13,2,12:00,13:05,97840,go
2023-08-13,2,12:00,13:05,98700,go
2023-08-13,1,12:20,13:25,101700,go
2023-08-13,1,12:20,13:25,110700,go
2023-08-13,2,12:50,13:50,97840,go
2023-08-13,2,12:50,13:50,98700,go
2023-08-13,1,14:00,15:05,101700,go
2023-08-13,1,14:00,15:05,110700,go
2023-08-13,2,14:20,15:25,97840,go
2023-08-13,2,14:20,15:25,98700,go
2023-08-13,3,14:50,15:50,98100,go
2023-08-13,2,15:40,16:40,97840,go
2023-08-13,2,15:40,16:40,98700,go
2023-08-13,1,16:00,17:05,110700,go
2023-08-13,2,16:40,17:40,95260,go
2023-08-13,2,16:40,17:40,98700,go
2023-08-13,1,17:20,18:25,110700,go
2023-08-13,3,18:20,19:20,98100,go
2023-08-13,2,19:00,20:00,95260,go
2023-08-13,2,19:00,20:00,98700,go
2023-08-13,1,19:25,20:35,110700,go
2023-08-13,4,19:40,20:40,98600,go
2023-08-13,4,19:40,20:40,100700,go
2023-08-13,0,19:45,20:45,98700,go
2023-08-13,4,20:05,21:05,100700,go
2023-08-14,0,06:20,07:20,80600,go
2023-08-14,0,06:20,07:20,98700,go
2023-08-14,1,07:00,08:05,91700,go
2023-08-14,1,07:00,08:05,110700,go
2023-08-14,2,07:20,08:25,80640,go
2023-08-14,2,07:20,08:25,98700,go
2023-08-14,1,08:05,09:10,101700,go
2023-08-14,1,08:05,09:10,110700,go
2023-08-14,3,08:30,09:30,98100,go
2023-08-14,2,08:40,09:40,89240,go
2023-08-14,2,08:40,09:40,98700,go
2023-08-14,1,09:00,10:05,101700,go
2023-08-14,1,09:00,10:05,110700,go
2023-08-14,2,09:40,10:40,89240,go
2023-08-14,2,09:40,10:40,98700,go
2023-08-14,1,10:25,11:30,101700,go
2023-08-14,1,10:25,11:30,110700,go
2023-08-14,2,11:00,12:00,89240,go
2023-08-14,2,11:00,12:00,98700,go
2023-08-14,3,11:40,12:40,98100,go
2023-08-14,2,12:00,13:05,90960,go
2023-08-14,2,12:00,13:05,98700,go
2023-08-14,1,12:20,13:25,91700,go
2023-08-14,1,12:20,13:25,110700,go
2023-08-14,2,12:50,13:50,90960,go
2023-08-14,2,12:50,13:50,98700,go
2023-08-14,1,14:00,15:05,110700,go
2023-08-14,2,14:20,15:25,93540,go
2023-08-14,2,14:20,15:25,98700,go
2023-08-14,3,14:50,15:50,98100,go
2023-08-14,2,15:40,16:40,93540,go
2023-08-14,2,15:40,16:40,98700,go
2023-08-14,1,16:00,17:05,101700,go
2023-08-14,1,16:00,17:05,110700,go
2023-08-14,2,16:40,17:40,93540,go
2023-08-14,2,16:40,17:40,98700,go
2023-08-14,1,17:20,18:25,101700,go
2023-08-14,1,17:20,18:25,110700,go
2023-08-14,3,18:20,19:20,98100,go
2023-08-14,2,19:00,20:00,90960,go
2023-08-14,2,19:00,20:00,98700,go
2023-08-14,1,19:25,20:35,110700,go
2023-08-14,4,19:40,20:40,90600,go
2023-08-14,4,19:40,20:40,100700,go
2023-08-14,0,19:45,20:45,91600,go
2023-08-14,0,19:45,20:45,98700,go
2023-08-14,4,20:05,21:05,90600,go
2023-08-14,4,20:05,21:05,100700,go
2023-08-14,2,20:20,21:35,90960,go
2023-08-14,2,20:20,21:35,98700,go
2023-08-15,0,06:20,07:20,91600,go
2023-08-15,0,06:20,07:20,98700,go
2023-08-15,1,07:00,08:05,91700,go
2023-08-15,1,07:00,08:05,110700,go
2023-08-15,2,07:20,08:25,90960,go
2023-08-15,5,07:20,08:25,98700,go
2023-08-15,2,07:20,08:25,98700,go
2023-08-15,1,08:05,09:10,101700,go
2023-08-15,1,08:05,09:10,110700,go
2023-08-15,3,08:30,09:30,98700,go
2023-08-15,2,08:40,09:40,97840,go
2023-08-15,5,08:40,09:40,98700,go
2023-08-15,2,08:40,09:40,98700,go
2023-08-15,1,09:00,10:05,101700,go
2023-08-15,1,09:00,10:05,110700,go
2023-08-15,2,09:40,10:40,97840,go
2023-08-15,5,09:40,10:40,98700,go
2023-08-15,2,09:40,10:40,98700,go
2023-08-15,1,10:25,11:30,101700,go
2023-08-15,1,10:25,11:30,110700,go
2023-08-15,2,11:00,12:00,97840,go
2023-08-15,5,11:00,12:00,98700,go
2023-08-15,2,11:00,12:00,98700,go
2023-08-15,3,11:40,12:40,98700,go
2023-08-15,2,12:00,13:05,97840,go
2023-08-15,5,12:00,13:05,98700,go
2023-08-15,2,12:00,13:05,98700,go
2023-08-15,1,12:20,13:25,101700,go
2023-08-15,1,12:20,13:25,110700,go
2023-08-15,2,12:50,13:50,97840,go
2023-08-15,5,12:50,13:50,98700,go
2023-08-15,2,12:50,13:50,98700,go
2023-08-15,1,14:00,15:05,101700,go
2023-08-15,1,14:00,15:05,110700,go
2023-08-15,2,14:20,15:25,97840,go
2023-08-15,5,14:20,15:25,98700,go
2023-08-15,2,14:20,15:25,98700,go
2023-08-15,3,14:50,15:50,98700,go
2023-08-15,2,15:40,16:40,97840,go
2023-08-15,5,15:40,16:40,98700,go
2023-08-15,2,15:40,16:40,98700,go
2023-08-15,1,16:00,17:05,101700,go
2023-08-15,1,16:00,17:05,110700,go
2023-08-15,2,16:40,17:40,97840,go
2023-08-15,5,16:40,17:40,98700,go
2023-08-15,2,16:40,17:40,98700,go
2023-08-15,1,17:20,18:25,101700,go
2023-08-15,1,17:20,18:25,110700,go
2023-08-15,3,18:20,19:20,98700,go
2023-08-15,2,19:00,20:00,96120,go
2023-08-15,5,19:00,20:00,98700,go
2023-08-15,2,19:00,20:00,98700,go
2023-08-15,1,19:25,20:35,110700,go
2023-08-15,4,19:40,20:40,96600,go
2023-08-15,4,19:40,20:40,100700,go
2023-08-15,0,19:45,20:45,98700,go
2023-08-15,4,20:05,21:05,98600,go
2023-08-15,4,20:05,21:05,100700,go
2023-08-15,2,20:20,21:35,96120,go
2023-08-15,5,20:20,21:35,98700,go
2023-08-15,2,20:20,21:35,98700,go
2023-08-16,0,06:20,07:20,85600,go
2023-08-16,0,06:20,07:20,98700,go
2023-08-16,1,07:00,08:05,110700,go
2023-08-16,2,07:20,08:25,86660,go
2023-08-16,2,07:20,08:25,98700,go
2023-08-16,5,07:20,08:25,98700,go
2023-08-16,1,08:05,09:10,91700,go
2023-08-16,1,08:05,09:10,110700,go
2023-08-16,3,08:30,09:30,86000,go
2023-08-16,3,08:30,09:30,98700,go
2023-08-16,2,08:40,09:40,89240,go
2023-08-16,2,08:40,09:40,98700,go
2023-08-16,5,08:40,09:40,98700,go
2023-08-16,1,09:00,10:05,91700,go
2023-08-16,1,09:00,10:05,110700,go
2023-08-16,2,09:40,10:40,89240,go
2023-08-16,2,09:40,10:40,98700,go
2023-08-16,5,09:40,10:40,98700,go
2023-08-16,1,10:25,11:30,91700,go
2023-08-16,1,10:25,11:30,110700,go
2023-08-16,2,11:00,12:00,90960,go
2023-08-16,2,11:00,12:00,98700,go
2023-08-16,5,11:00,12:00,98700,go
2023-08-16,3,11:40,12:40,75310,go
2023-08-16,3,11:40,12:40,98700,go
2023-08-16,2,12:00,13:05,80640,go
2023-08-16,2,12:00,13:05,98700,go
2023-08-16,5,12:00,13:05,98700,go
2023-08-16,1,12:20,13:25,81700,go
2023-08-16,1,12:20,13:25,110700,go
2023-08-16,2,12:50,13:50,80640,go
2023-08-16,2,12:50,13:50,98700,go
2023-08-16,5,12:50,13:50,98700,go
2023-08-16,1,14:00,15:05,81700,go
2023-08-16,1,14:00,15:05,110700,go
2023-08-16,2,14:20,15:25,80640,go
2023-08-16,2,14:20,15:25,98700,go
2023-08-16,5,14:20,15:25,98700,go
2023-08-16,3,14:50,15:50,75310,go
2023-08-16,3,14:50,15:50,98700,go
2023-08-16,2,15:40,16:40,80640,go
2023-08-16,2,15:40,16:40,98700,go
2023-08-16,5,15:40,16:40,98700,go
2023-08-16,1,16:00,17:05,81700,go
2023-08-16,1,16:00,17:05,110700,go
2023-08-16,2,16:40,17:40,82360,go
2023-08-16,2,16:40,17:40,98700,go
2023-08-16,5,16:40,17:40,98700,go
2023-08-16,1,17:20,18:25,91700,go
2023-08-16,1,17:20,18:25,110700,go
2023-08-16,3,18:20,19:20,79110,go
2023-08-16,3,18:20,19:20,98700,go
2023-08-16,2,19:00,20:00,84940,go
2023-08-16,2,19:00,20:00,98700,go
2023-08-16,5,19:00,20:00,98700,go
2023-08-16,1,19:25,20:35,91700,go
2023-08-16,1,19:25,20:35,110700,go
2023-08-16,4,19:40,20:40,84600,go
2023-08-16,4,19:40,20:40,100700,go
2023-08-16,0,19:45,20:45,85600,go
2023-08-16,0,19:45,20:45,98700,go
2023-08-16,4,20:05,21:05,85600,go
2023-08-16,4,20:05,21:05,100700,go
2023-08-16,2,20:20,21:35,89240,go
2023-08-16,2,20:20,21:35,98700,go
2023-08-16,5,20:20,21:35,98700,go
2023-08-17,0,06:20,07:20,85600,go
2023-08-17,0,06:20,07:20,98700,go
2023-08-17,0,06:20,07:20,153300,go
2023-08-17,1,07:00,08:05,91700,go
2023-08-17,1,07:00,08:05,110700,go
2023-08-17,2,07:20,08:25,84940,go
2023-08-17,5,07:20,08:25,98700,go
2023-08-17,2,07:20,08:25,98700,go
2023-08-17,1,08:05,09:10,91700,go
2023-08-17,1,08:05,09:10,110700,go
2023-08-17,3,08:30,09:30,86000,go
2023-08-17,3,08:30,09:30,98700,go
2023-08-17,2,08:40,09:40,84940,go
2023-08-17,5,08:40,09:40,98700,go
2023-08-17,2,08:40,09:40,98700,go
2023-08-17,1,09:00,10:05,91700,go
2023-08-17,1,09:00,10:05,110700,go
2023-08-17,2,09:40,10:40,89240,go
2023-08-17,5,09:40,10:40,98700,go
2023-08-17,2,09:40,10:40,98700,go
2023-08-17,1,10:25,11:30,101700,go
2023-08-17,1,10:25,11:30,110700,go
2023-08-17,2,11:00,12:00,84940,go
2023-08-17,5,11:00,12:00,98700,go
2023-08-17,2,11:00,12:00,98700,go
2023-08-17,3,11:40,12:40,86000,go
2023-08-17,3,11:40,12:40,98700,go
2023-08-17,2,12:00,13:00,86660,go
2023-08-17,5,12:00,13:00,98700,go
2023-08-17,2,12:00,13:00,98700,go
2023-08-17,1,12:25,13:30,91700,go
2023-08-17,1,12:25,13:30,110700,go
2023-08-17,2,12:50,13:50,89240,go
2023-08-17,5,12:50,13:50,98700,go
2023-08-17,2,12:50,13:50,98700,go
2023-08-17,1,14:00,15:05,81700,go
2023-08-17,1,14:00,15:05,110700,go
2023-08-17,2,14:20,15:25,78920,go
2023-08-17,5,14:20,15:25,98700,go
2023-08-17,2,14:20,15:25,98700,go
2023-08-17,3,14:50,15:50,75310,go
2023-08-17,3,14:50,15:50,98700,go
2023-08-17,2,15:40,16:40,77200,go
2023-08-17,5,15:40,16:40,98700,go
2023-08-17,2,15:40,16:40,98700,go
2023-08-17,1,16:00,17:05,81700,go
2023-08-17,1,16:00,17:05,110700,go
2023-08-17,2,16:40,17:40,80640,go
2023-08-17,5,16:40,17:40,98700,go
2023-08-17,2,16:40,17:40,98700,go
2023-08-17,1,17:20,18:25,81700,go
2023-08-17,1,17:20,18:25,110700,go
2023-08-17,2,17:40,18:40,77200,go
2023-08-17,5,17:40,18:40,98700,go
2023-08-17,2,17:40,18:40,98700,go
2023-08-17,3,18:20,19:20,75310,go
2023-08-17,3,18:20,19:20,98700,go
2023-08-17,2,19:00,20:00,76340,go
2023-08-17,5,19:00,20:00,98700,go
2023-08-17,2,19:00,20:00,98700,go
2023-08-17,1,19:25,20:35,81700,go
2023-08-17,1,19:25,20:35,110700,go
2023-08-17,4,19:40,20:40,78600,go
2023-08-17,4,19:40,20:40,100700,go
2023-08-17,0,19:45,20:45,91600,go
2023-08-17,0,19:45,20:45,98700,go
2023-08-17,4,20:05,21:05,92600,go
2023-08-17,4,20:05,21:05,100700,go
2023-08-17,2,20:20,21:35,76340,go
2023-08-17,5,20:20,21:35,98700,go
2023-08-17,2,20:20,21:35,98700,go
2023-08-18,0,06:20,07:20,80600,go
2023-08-18,0,06:20,07:20,98700,go
2023-08-18,1,07:00,08:05,91700,go
2023-08-18,1,07:00,08:05,110700,go
2023-08-18,2,07:20,08:25,82360,go
2023-08-18,2,07:20,08:25,98700,go
2023-08-18,5,07:20,08:25,98700,go
2023-08-18,1,08:05,09:10,91700,go
2023-08-18,1,08:05,09:10,110700,go
2023-08-18,3,08:30,09:30,86000,go
2023-08-18,3,08:30,09:30,98700,go
2023-08-18,2,08:40,09:40,86660,go
2023-08-18,2,08:40,09:40,98700,go
2023-08-18,5,08:40,09:40,98700,go
2023-08-18,1,09:00,10:05,91700,go
2023-08-18,1,09:00,10:05,110700,go
2023-08-18,2,09:40,10:40,89240,go
2023-08-18,2,09:40,10:40,98700,go
2023-08-18,5,09:40,10:40,98700,go
2023-08-18,1,10:25,11:30,91700,go
2023-08-18,1,10:25,11:30,110700,go
2023-08-18,2,11:00,12:00,86660,go
2023-08-18,2,11:00,12:00,98700,go
2023-08-18,5,11:00,12:00,98700,go
2023-08-18,3,11:40,12:40,86000,go
2023-08-18,3,11:40,12:40,98700,go
2023-08-18,2,12:00,13:05,86660,go
2023-08-18,2,12:00,13:05,98700,go
2023-08-18,5,12:00,13:05,98700,go
2023-08-18,1,12:25,13:30,91700,go
2023-08-18,1,12:25,13:30,110700,go
2023-08-18,2,12:50,13:50,89240,go
2023-08-18,2,12:50,13:50,98700,go
2023-08-18,5,12:50,13:50,98700,go
2023-08-18,1,14:00,15:05,91700,go
2023-08-18,1,14:00,15:05,110700,go
2023-08-18,2,14:20,15:25,88380,go
2023-08-18,2,14:20,15:25,98700,go
2023-08-18,5,14:20,15:25,98700,go
2023-08-18,3,14:50,15:50,86000,go
2023-08-18,3,14:50,15:50,98700,go
2023-08-18,2,15:40,16:40,84940,go
2023-08-18,2,15:40,16:40,98700,go
2023-08-18,5,15:40,16:40,98700,go
2023-08-18,1,16:00,17:05,101700,go
2023-08-18,1,16:00,17:05,110700,go
2023-08-18,2,16:40,17:40,97840,go
2023-08-18,2,16:40,17:40,98700,go
2023-08-18,5,16:40,17:40,98700,go
2023-08-18,1,17:20,18:25,101700,go
2023-08-18,1,17:20,18:25,110700,go
2023-08-18,3,18:20,19:20,94000,go
2023-08-18,3,18:20,19:20,98700,go
2023-08-18,2,19:00,20:00,93540,go
2023-08-18,2,19:00,20:00,98700,go
2023-08-18,5,19:00,20:00,98700,go
2023-08-18,1,19:25,20:35,110700,go
2023-08-18,4,19:40,20:40,98600,go
2023-08-18,4,19:40,20:40,100700,go
2023-08-18,0,19:45,20:45,98700,go
2023-08-18,4,20:05,21:05,96600,go
2023-08-18,4,20:05,21:05,100700,go
2023-08-18,2,20:20,21:35,96980,go
2023-08-18,2,20:20,21:35,98700,go
2023-08-18,5,20:20,21:35,98700,go
2023-08-19,0,06:20,07:20,85600,go
2023-08-19,0,06:20,07:20,98700,go
2023-08-19,1,07:00,08:05,91700,go
2023-08-19,1,07:00,08:05,110700,go
2023-08-19,2,07:20,08:25,84940,go
2023-08-19,2,07:20,08:25,98700,go
2023-08-19,5,07:20,08:25,98700,go
2023-08-19,1,08:05,09:10,101700,go
2023-08-19,1,08:05,09:10,110700,go
2023-08-19,3,08:30,09:30,90000,go
2023-08-19,3,08:30,09:30,98700,go
2023-08-19,2,08:40,09:40,90960,go
2023-08-19,2,08:40,09:40,98700,go
2023-08-19,5,08:40,09:40,98700,go
2023-08-19,1,09:00,10:05,101700,go
2023-08-19,1,09:00,10:05,110700,go
2023-08-19,2,09:40,10:40,95260,go
2023-08-19,2,09:40,10:40,98700,go
2023-08-19,5,09:40,10:40,98700,go
2023-08-19,1,10:25,11:30,101700,go
2023-08-19,1,10:25,11:30,110700,go
2023-08-19,2,11:00,12:00,88380,go
2023-08-19,2,11:00,12:00,98700,go
2023-08-19,5,11:00,12:00,98700,go
2023-08-19,3,11:40,12:40,86000,go
2023-08-19,3,11:40,12:40,98700,go
2023-08-19,2,12:00,13:05,86660,go
2023-08-19,2,12:00,13:05,98700,go
2023-08-19,5,12:00,13:05,98700,go
2023-08-19,1,12:25,13:30,91700,go
2023-08-19,1,12:25,13:30,110700,go
2023-08-19,1,14:00,15:05,101700,go
2023-08-19,1,14:00,15:05,110700,go
2023-08-19,2,14:20,15:25,75480,go
2023-08-19,2,14:20,15:25,98700,go
2023-08-19,5,14:20,15:25,98700,go
2023-08-19,3,14:50,15:50,71510,go
2023-08-19,3,14:50,15:50,98700,go
2023-08-19,2,15:40,16:40,73760,go
2023-08-19,2,15:40,16:40,98700,go
2023-08-19,5,15:40,16:40,98700,go
2023-08-19,1,16:00,17:05,76700,go
2023-08-19,1,16:00,17:05,110700,go
2023-08-19,2,16:40,17:40,76340,go
2023-08-19,2,16:40,17:40,98700,go
2023-08-19,5,16:40,17:40,98700,go
2023-08-19,1,17:20,18:25,81700,go
2023-08-19,1,17:20,18:25,110700,go
2023-08-19,3,18:20,19:20,75310,go
2023-08-19,3,18:20,19:20,98700,go
2023-08-19,2,19:00,20:00,78920,go
2023-08-19,2,19:00,20:00,98700,go
2023-08-19,5,19:00,20:00,98700,go
2023-08-19,1,19:25,20:35,81700,go
2023-08-19,1,19:25,20:35,110700,go
2023-08-19,4,19:40,20:40,78600,go
2023-08-19,4,19:40,20:40,100700,go
2023-08-19,0,19:45,20:45,80600,go
2023-08-19,0,19:45,20:45,98700,go
2023-08-19,4,20:05,21:05,80600,go
2023-08-19,4,20:05,21:05,100700,go
2023-08-19,2,20:20,21:35,82360,go
2023-08-19,2,20:20,21:35,98700,go
2023-08-19,5,20:20,21:35,98700,go
2023-08-20,0,06:20,07:20,80600,go
2023-08-20,0,06:20,07:20,90700,go
2023-08-20,1,07:00,08:05,83700,go
2023-08-20,1,07:00,08:05,100700,go
2023-08-20,2,07:20,08:25,79780,go
2023-08-20,5,07:20,08:25,90700,go
2023-08-20,2,07:20,08:25,90700,go
2023-08-20,1,08:05,09:10,83700,go
2023-08-20,1,08:05,09:10,100700,go
2023-08-20,3,08:30,09:30,87700,go
2023-08-20,3,08:30,09:30,90100,go
2023-08-20,2,08:40,09:40,82120,go
2023-08-20,5,08:40,09:40,90700,go
2023-08-20,2,08:40,09:40,90700,go
2023-08-20,1,09:00,10:05,83700,go
2023-08-20,1,09:00,10:05,100700,go
2023-08-20,2,09:40,10:40,82120,go
2023-08-20,5,09:40,10:40,90700,go
2023-08-20,2,09:40,10:40,90700,go
2023-08-20,1,10:25,11:30,92700,go
2023-08-20,1,10:25,11:30,100700,go
2023-08-20,2,11:00,12:00,82120,go
2023-08-20,5,11:00,12:00,90700,go
2023-08-20,2,11:00,12:00,90700,go
2023-08-20,3,11:40,12:40,87700,go
2023-08-20,3,11:40,12:40,90100,go
2023-08-20,2,12:00,13:05,85240,go
2023-08-20,5,12:00,13:05,90700,go
2023-08-20,2,12:00,13:05,90700,go
2023-08-20,1,12:25,13:30,92700,go
2023-08-20,1,12:25,13:30,100700,go
2023-08-20,2,12:50,13:50,85240,go
2023-08-20,5,12:50,13:50,90700,go
2023-08-20,2,12:50,13:50,90700,go
2023-08-20,1,14:00,15:05,92700,go
2023-08-20,1,14:00,15:05,100700,go
2023-08-20,5,14:20,15:25,90700,go
2023-08-20,2,14:20,15:25,90960,go
2023-08-20,2,14:20,15:25,98700,go
2023-08-20,3,14:50,15:50,87700,go
2023-08-20,3,14:50,15:50,90100,go
2023-08-20,2,15:40,16:40,89240,go
2023-08-20,5,15:40,16:40,90700,go
2023-08-20,2,15:40,16:40,98700,go
2023-08-20,1,16:00,17:05,100700,go
2023-08-20,5,16:40,17:40,90700,go
2023-08-20,2,16:40,17:40,93540,go
2023-08-20,2,16:40,17:40,98700,go
2023-08-20,1,17:20,18:25,100700,go
2023-08-20,3,18:20,19:20,87700,go
2023-08-20,3,18:20,19:20,90100,go
2023-08-20,2,19:00,20:00,86660,go
2023-08-20,5,19:00,20:00,90700,go
2023-08-20,2,19:00,20:00,98700,go
2023-08-20,1,19:25,20:35,100700,go
2023-08-20,4,19:40,20:40,90700,go
2023-08-20,0,19:45,20:45,90700,go
2023-08-20,4,20:05,21:05,90700,go
2023-08-20,2,20:20,21:35,89240,go
2023-08-20,5,20:20,21:35,90700,go
2023-08-20,2,20:20,21:35,98700,go
2023-08-21,0,06:20,07:20,56600,go
2023-08-21,0,06:20,07:20,78700,go
2023-08-21,1,07:00,08:05,54700,go
2023-08-21,1,07:00,08:05,58700,go
2023-08-21,1,07:00,08:05,88700,go
2023-08-21,2,07:20,08:25,54280,go
2023-08-21,2,07:20,08:25,78700,go
2023-08-21,5,07:20,08:25,80700,go
2023-08-21,1,08:05,09:10,73700,go
2023-08-21,1,08:05,09:10,88700,go
2023-08-21,3,08:30,09:30,75700,go
2023-08-21,3,08:30,09:30,77100,go
2023-08-21,2,08:40,09:40,71440,go
2023-08-21,2,08:40,09:40,78700,go
2023-08-21,5,08:40,09:40,80700,go
2023-08-21,1,09:00,10:05,81700,go
2023-08-21,1,09:00,10:05,88700,go
2023-08-21,2,09:40,10:40,71440,go
2023-08-21,2,09:40,10:40,78700,go
2023-08-21,5,09:40,10:40,80700,go
2023-08-21,1,10:25,11:30,81700,go
2023-08-21,1,10:25,11:30,88700,go
2023-08-21,2,11:00,12:00,72760,go
2023-08-21,2,11:00,12:00,78700,go
2023-08-21,5,11:00,12:00,80700,go
2023-08-21,3,11:40,12:40,75700,go
2023-08-21,3,11:40,12:40,77100,go
2023-08-21,2,12:00,13:05,71440,go
2023-08-21,2,12:00,13:05,78700,go
2023-08-21,5,12:00,13:05,80700,go
2023-08-21,1,12:25,13:30,73700,go
2023-08-21,1,12:25,13:30,88700,go
2023-08-21,2,12:50,13:50,72760,go
2023-08-21,2,12:50,13:50,78700,go
2023-08-21,5,12:50,13:50,80700,go
2023-08-21,1,14:00,15:05,81700,go
2023-08-21,1,14:00,15:05,88700,go
2023-08-21,2,14:20,15:25,71440,go
2023-08-21,2,14:20,15:25,78700,go
2023-08-21,5,14:20,15:25,80700,go
2023-08-21,3,14:50,15:50,75700,go
2023-08-21,3,14:50,15:50,77100,go
2023-08-21,2,15:40,16:40,71440,go
2023-08-21,2,15:40,16:40,78700,go
2023-08-21,5,15:40,16:40,80700,go
2023-08-21,1,16:00,17:05,73700,go
2023-08-21,1,16:00,17:05,88700,go
2023-08-21,2,16:40,17:40,71440,go
2023-08-21,2,16:40,17:40,78700,go
2023-08-21,5,16:40,17:40,80700,go
2023-08-21,1,17:20,18:25,73700,go
2023-08-21,1,17:20,18:25,88700,go
2023-08-21,3,18:20,19:20,75700,go
2023-08-21,3,18:20,19:20,77100,go
2023-08-21,2,19:00,20:00,49660,go
2023-08-21,2,19:00,20:00,78700,go
2023-08-21,5,19:00,20:00,80700,go
2023-08-21,1,19:25,20:35,50700,go
2023-08-21,1,19:25,20:35,58700,go
2023-08-21,1,19:25,20:35,88700,go
2023-08-21,4,19:40,20:40,45900,go
2023-08-21,4,19:40,20:40,78700,go
2023-08-21,0,19:45,20:45,48600,go
2023-08-21,0,19:45,20:45,78700,go
2023-08-21,4,20:05,21:05,56400,go
2023-08-21,4,20:05,21:05,78700,go
2023-08-21,2,20:20,21:35,58240,go
2023-08-21,2,20:20,21:35,78700,go
2023-08-21,5,20:20,21:35,80700,go
2023-08-22,0,06:20,07:20,44100,go
2023-08-22,0,06:20,07:20,78700,go
2023-08-22,1,07:00,08:05,54700,go
2023-08-22,1,07:00,08:05,58700,go
2023-08-22,1,07:00,08:05,88700,go
2023-08-22,2,07:20,08:25,46360,go
2023-08-22,2,07:20,08:25,78700,go
2023-08-22,5,07:20,08:25,80700,go
2023-08-22,1,08:05,09:10,73700,go
2023-08-22,1,08:05,09:10,88700,go
2023-08-22,3,08:30,09:30,77100,go
2023-08-22,2,08:40,09:40,71440,go
2023-08-22,2,08:40,09:40,78700,go
2023-08-22,5,08:40,09:40,80700,go
2023-08-22,1,09:00,10:05,73700,go
2023-08-22,1,09:00,10:05,88700,go
2023-08-22,2,09:40,10:40,72760,go
2023-08-22,2,09:40,10:40,78700,go
2023-08-22,5,09:40,10:40,80700,go
2023-08-22,1,10:25,11:30,88700,go
2023-08-22,2,11:00,12:00,71440,go
2023-08-22,2,11:00,12:00,78700,go
2023-08-22,5,11:00,12:00,80700,go
2023-08-22,3,11:40,12:40,77100,go
2023-08-22,2,12:00,13:05,71440,go
2023-08-22,2,12:00,13:05,78700,go
2023-08-22,5,12:00,13:05,80700,go
2023-08-22,1,12:25,13:30,73700,go
2023-08-22,1,12:25,13:30,88700,go
2023-08-22,2,12:50,13:50,71440,go
2023-08-22,2,12:50,13:50,78700,go
2023-08-22,5,12:50,13:50,80700,go
2023-08-22,1,14:00,15:05,73700,go
2023-08-22,1,14:00,15:05,88700,go
2023-08-22,2,14:20,15:25,72760,go
2023-08-22,2,14:20,15:25,78700,go
2023-08-22,5,14:20,15:25,80700,go
2023-08-22,3,14:50,15:50,77100,go
2023-08-22,2,15:40,16:40,71440,go
2023-08-22,2,15:40,16:40,78700,go
2023-08-22,5,15:40,16:40,80700,go
2023-08-22,1,16:00,17:05,73700,go
2023-08-22,1,16:00,17:05,88700,go
2023-08-22,2,16:40,17:40,71440,go
2023-08-22,2,16:40,17:40,78700,go
2023-08-22,5,16:40,17:40,80700,go
2023-08-22,1,17:20,18:25,73700,go
2023-08-22,1,17:20,18:25,88700,go
2023-08-22,3,18:20,19:20,77100,go
2023-08-22,2,19:00,20:00,45040,go
2023-08-22,2,19:00,20:00,78700,go
2023-08-22,5,19:00,20:00,80700,go
2023-08-22,1,19:25,20:35,50700,go
2023-08-22,1,19:25,20:35,58700,go
2023-08-22,1,19:25,20:35,88700,go
2023-08-22,4,19:40,20:40,42100,go
2023-08-22,4,19:40,20:40,78700,go
2023-08-22,0,19:45,20:45,44100,go
2023-08-22,0,19:45,20:45,78700,go
2023-08-22,4,20:05,21:05,45000,go
2023-08-22,4,20:05,21:05,78700,go
2023-08-22,2,20:20,21:35,46360,go
2023-08-22,2,20:20,21:35,78700,go
2023-08-22,5,20:20,21:35,80700,go
2023-08-23,0,06:20,07:20,44100,go
2023-08-23,0,06:20,07:20,78700,go
2023-08-23,1,07:00,08:05,54700,go
2023-08-23,1,07:00,08:05,58700,go
2023-08-23,1,07:00,08:05,88700,go
2023-08-23,2,07:20,08:25,47680,go
2023-08-23,2,07:20,08:25,78700,go
2023-08-23,5,07:20,08:25,80700,go
2023-08-23,1,08:05,09:10,73700,go
2023-08-23,1,08:05,09:10,88700,go
2023-08-23,3,08:30,09:30,77100,go
2023-08-23,2,08:40,09:40,72760,go
2023-08-23,2,08:40,09:40,78700,go
2023-08-23,5,08:40,09:40,80700,go
2023-08-23,1,09:00,10:05,81700,go
2023-08-23,1,09:00,10:05,88700,go
2023-08-23,2,09:40,10:40,71440,go
2023-08-23,2,09:40,10:40,78700,go
2023-08-23,5,09:40,10:40,80700,go
2023-08-23,1,10:25,11:30,73700,go
2023-08-23,1,10:25,11:30,88700,go
2023-08-23,2,11:00,12:00,72760,go
2023-08-23,2,11:00,12:00,78700,go
2023-08-23,5,11:00,12:00,80700,go
2023-08-23,3,11:40,12:40,77100,go
2023-08-23,2,12:00,13:05,72760,go
2023-08-23,2,12:00,13:05,78700,go
2023-08-23,5,12:00,13:05,80700,go
