date,name,star,img,lowest_price,link,location,type
2023-08-05,에이치 에비뉴 호텔 서면역점,7.7,https://search.pstatic.net/common/?src=https://media.datahc.com/HI805545918.jpg&type=f320_240_hotel,147148,https://hotels.naver.com/item?hotelFileName=hotel%3AH_Avenue_Hotel_Seomyeon_Station&adultCnt=2&checkIn=2023-08-05&checkOut=2023-08-06&includeTax=true,부산진구,0
2023-08-05,넘버25 호텔 서면1번가점,9.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI588589786.jpg&type=f320_240_hotel,151460,https://hotels.naver.com/item?hotelFileName=hotel%3ANo_25_Hotel_Busan_Seomyeon&adultCnt=2&checkIn=2023-08-05&checkOut=2023-08-06&includeTax=true,부산진구,0
2023-08-05,부산 남포동 플래티넘 호텔,7.3,https://search.pstatic.net/common/?src=https://media.datahc.com/HI570598532.jpg&type=f320_240_hotel,180518,https://hotels.naver.com/item?hotelFileName=hotel%3ABusan_Nampodong_Platinum_Hotel&adultCnt=2&checkIn=2023-08-05&checkOut=2023-08-06&includeTax=true,중구,0
2023-08-06,센텀프리미어호텔,8.1,https://search.pstatic.net/common/?src=https://media.datahc.com/HI506445969.jpg&type=f320_240_hotel,134425,https://hotels.naver.com/item?hotelFileName=hotel%3ACentum_Premier_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,라마다 앙코르 바이 윈덤 부산역,8.4,https://search.pstatic.net/common/?src=https://media.datahc.com/HI761531350.jpg&type=f320_240_hotel,103950,https://hotels.naver.com/item?hotelFileName=hotel%3ARamada_Encore_by_Wyndham_Busan_Station&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,동구,0
2023-08-06,티티호텔,8.5,https://search.pstatic.net/common/?src=https://media.datahc.com/HI577468369.jpg&type=f320_240_hotel,98010,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_tt_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,부산 비즈니스 호텔,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI379925856.jpg&type=f320_240_hotel,114000,https://hotels.naver.com/item?hotelFileName=hotel%3ABusan_Business_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,아난티 힐튼 부산,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI568032102.jpg&type=f320_240_hotel,589693,https://hotels.naver.com/item?hotelFileName=hotel%3AAnanti_Hilton_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,기장군,0
2023-08-06,그랩 디 오션 송도,8.2,https://search.pstatic.net/common/?src=https://media.datahc.com/HI799497962.jpg&type=f320_240_hotel,108900,https://hotels.naver.com/item?hotelFileName=hotel%3AGrab_The_Ocean_Songdo&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,서구,0
2023-08-06,페어필드 바이 메리어트 부산,8.1,https://search.pstatic.net/common/?src=https://media.datahc.com/HI563760476.jpg&type=f320_240_hotel,123524,https://hotels.naver.com/item?hotelFileName=hotel%3AFairfield_by_Marriott_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,펠릭스 호텔 바이 STX,8.3,https://search.pstatic.net/common/?src=https://media.datahc.com/HI606387473.jpg&type=f320_240_hotel,154230,https://hotels.naver.com/item?hotelFileName=hotel%3AFelix_Hotel_by_STX&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,해운대 썬클라우드호텔,7.7,https://search.pstatic.net/common/?src=https://media.datahc.com/HI779791462.jpg&type=f320_240_hotel,235125,https://hotels.naver.com/item?hotelFileName=hotel%3AHaeundae_Suncloud_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,켄트호텔 광안리 by 켄싱턴,8.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI608725616.jpg&type=f320_240_hotel,178438,https://hotels.naver.com/item?hotelFileName=hotel%3AKent_Hotel_Gwangalli_by_Kensington&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,수영구,0
2023-08-06,솔라리아 니시테츠 호텔 부산,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI378222514.jpg&type=f320_240_hotel,129000,https://hotels.naver.com/item?hotelFileName=hotel%3ASolaria_Nishitetsu_Hotel_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,코모도 호텔,8.1,https://search.pstatic.net/common/?src=https://media.datahc.com/HI718414106.jpg&type=f320_240_hotel,128520,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Commodore_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,중구,0
2023-08-06,농심 호텔,8.4,https://search.pstatic.net/common/?src=https://media.datahc.com/HI595199409.jpg&type=f320_240_hotel,161281,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Nongshim&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,동래구,0
2023-08-06,부산 시티 호텔,8.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI736587443.jpg&type=f320_240_hotel,103460,https://hotels.naver.com/item?hotelFileName=hotel%3ABusan_City_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,연제구,0
2023-08-06,코오롱 씨클라우드 호텔,6.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI798149107.jpg&type=f320_240_hotel,211330,https://hotels.naver.com/item?hotelFileName=hotel%3AKolon_Seacloud_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,호시카게료칸 동부산,8.7,https://search.pstatic.net/common/?src=https://media.datahc.com/HI779246521.jpg&type=f320_240_hotel,609000,https://hotels.naver.com/item?hotelFileName=hotel%3AHoshikage_Ryokan_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,기장군,0
2023-08-06,해운대 센텀 호텔,8.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI587509078.jpg&type=f320_240_hotel,132250,https://hotels.naver.com/item?hotelFileName=hotel%3AHaeundae_Centum_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,파크 하얏트 부산,8.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI312756074.jpg&type=f320_240_hotel,574194,https://hotels.naver.com/item?hotelFileName=hotel%3APark_Hyatt_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,레이어스 호텔 부산 하단,8.4,https://search.pstatic.net/common/?src=https://media.datahc.com/HI787906601.jpg&type=f320_240_hotel,59770,https://hotels.naver.com/item?hotelFileName=hotel%3ABusan_Layers_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,사하구,0
2023-08-06,해운대 씨클라우드 호텔 레지던스,7.2,https://search.pstatic.net/common/?src=https://media.datahc.com/HI776964103.jpg&type=f320_240_hotel,141008,https://hotels.naver.com/item?hotelFileName=hotel%3AHaeundae_Seacloud_Hotel_Residence&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,호텔아델라,8.5,https://search.pstatic.net/common/?src=https://media.datahc.com/HI804170960.jpg&type=f320_240_hotel,152100,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Adela&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,영도구,0
2023-08-06,베니키아 프리미어 호텔 해운대,7.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI557247152.jpg&type=f320_240_hotel,116100,https://hotels.naver.com/item?hotelFileName=hotel%3ABenikea_Hotel_Haeundae&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,일루아 호텔,8.5,https://search.pstatic.net/common/?src=https://media.datahc.com/HI738936594.jpg&type=f320_240_hotel,176433,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Illua&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,이비스 앰배서더 부산 해운대,7.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI511739476.jpg&type=f320_240_hotel,114400,https://hotels.naver.com/item?hotelFileName=hotel%3AIbis_Ambassador_Busan_Haeundae&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,하운드호텔 해운대 시그니처,8.7,https://search.pstatic.net/common/?src=https://media.datahc.com/HI695333006.jpg&type=f320_240_hotel,164213,https://hotels.naver.com/item?hotelFileName=hotel%3AHound_Hotel_Signature_Haeundae&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,호텔 케니 기장,7.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI731347405.jpg&type=f320_240_hotel,90100,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Kenny_Gijang&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,기장군,0
2023-08-06,호텔 라온,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI587970296.jpg&type=f320_240_hotel,171000,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Laon&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,오션 더 포인트 호텔,8.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI742534317.jpg&type=f320_240_hotel,151206,https://hotels.naver.com/item?hotelFileName=hotel%3AOcean_The_Point_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,수영구,0
2023-08-06,지엔비 호텔,8.4,https://search.pstatic.net/common/?src=https://media.datahc.com/HI319808967.jpg&type=f320_240_hotel,118423,https://hotels.naver.com/item?hotelFileName=hotel%3AGNB_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,중구,0
2023-08-06,호텔티티 구포,8.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI789571497.jpg&type=f320_240_hotel,55253,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_tt_Gupo&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,북구,0
2023-08-06,이비스 앰배서더 부산시티센터,8.1,https://search.pstatic.net/common/?src=https://media.datahc.com/HI367051779.jpg&type=f320_240_hotel,74250,https://hotels.naver.com/item?hotelFileName=hotel%3AIbis_Ambassador_Busan_City_Centre&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,해운대센트럴호텔,7.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI708457254.jpg&type=f320_240_hotel,255000,https://hotels.naver.com/item?hotelFileName=hotel%3AHaeundae_Central_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,리베로 호텔,7.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI276745133.jpg&type=f320_240_hotel,94473,https://hotels.naver.com/item?hotelFileName=hotel%3ALibero_Hotel_Haeundae&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,베스트루이스해밀턴호텔 오션테라스,8.3,https://search.pstatic.net/common/?src=https://media.datahc.com/HI742534289.jpg&type=f320_240_hotel,218489,https://hotels.naver.com/item?hotelFileName=hotel%3ABest_Louis_Hamilton_Hotel_Ocean_Terrace&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,기장군,0
2023-08-06,노스하버호텔,-1.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI805545401.jpg&type=f320_240_hotel,135698,https://hotels.naver.com/item?hotelFileName=hotel%3ANorthharbor_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,영도구,0
2023-08-06,베스트 루이스 해밀턴 해운대,8.4,https://search.pstatic.net/common/?src=https://media.datahc.com/HI604317325.jpg&type=f320_240_hotel,90131,https://hotels.naver.com/item?hotelFileName=hotel%3ABest_Louis_Hamilton_Haeundae&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,페어필드 바이 메리어트 부산 송도 비치,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI602843587.jpg&type=f320_240_hotel,275000,https://hotels.naver.com/item?hotelFileName=hotel%3AFairfield_by_Marriott_Busan_Songdo_Beach&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,서구,0
2023-08-06,하운드 호텔 부산역,8.7,https://search.pstatic.net/common/?src=https://media.datahc.com/HI804754598.jpg&type=f320_240_hotel,118066,https://hotels.naver.com/item?hotelFileName=hotel%3AHound_Hotel_Busan_Station&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,동구,0
2023-08-06,스탠포드 호텔 부산,8.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI587509470.jpg&type=f320_240_hotel,79419,https://hotels.naver.com/item?hotelFileName=hotel%3AStanford_Hotel_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,중구,0
2023-08-06,서면 덴바스타 센트럴 호텔,-1.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI800953198.jpg&type=f320_240_hotel,140000,https://hotels.naver.com/item?hotelFileName=hotel%3ADen_Basta_Central_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,사우스반데코호텔,7.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI802810931.jpg&type=f320_240_hotel,61103,https://hotels.naver.com/item?hotelFileName=hotel%3ASouth_Vandeco_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,센텀 스위트 호텔,8.3,https://search.pstatic.net/common/?src=https://media.datahc.com/HI780209485.jpg&type=f320_240_hotel,64000,https://hotels.naver.com/item?hotelFileName=hotel%3ACentum_Suite_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,호텔 아쿠아펠리스,7.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI711498526.jpg&type=f320_240_hotel,126459,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Aqua_Palace&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,수영구,0
2023-08-06,부산역 시티호텔,8.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI738365145.jpg&type=f320_240_hotel,136470,https://hotels.naver.com/item?hotelFileName=hotel%3ABusan_Station_City_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,동구,0
2023-08-06,호텔포레 더 스파,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI764300378.jpg&type=f320_240_hotel,90000,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Foret_The_Spa&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,동구,0
2023-08-06,호텔포레 프리미어 남포점,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI548286447.jpg&type=f320_240_hotel,130599,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Foret_Premier_Nampo&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,중구,0
2023-08-06,브라운도트 호텔 기장 연화리점,9.1,https://search.pstatic.net/common/?src=https://media.datahc.com/HI598060699.jpg&type=f320_240_hotel,135000,https://hotels.naver.com/item?hotelFileName=hotel%3ABrown_Dot_Gijang_Yeonhwari&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,기장군,0
2023-08-06,베이몬드 호텔 해운대,8.7,https://search.pstatic.net/common/?src=https://media.datahc.com/HI549909665.jpg&type=f320_240_hotel,223856,https://hotels.naver.com/item?hotelFileName=hotel%3ABaymond_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,선셋 비즈니스 호텔,7.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI544739577.jpg&type=f320_240_hotel,117600,https://hotels.naver.com/item?hotelFileName=hotel%3ASunset_Business_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,해운대 블루스토리 호텔,8.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI786902815.jpg&type=f320_240_hotel,86912,https://hotels.naver.com/item?hotelFileName=hotel%3AHaeundae_Blue_Story&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,아르반 시티 호텔,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI506844291.jpg&type=f320_240_hotel,77354,https://hotels.naver.com/item?hotelFileName=hotel%3AArban_City_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,연제구,0
2023-08-06,에이치에비뉴 호텔 광안리 해변점,8.5,https://search.pstatic.net/common/?src=https://media.datahc.com/HI586455632.jpg&type=f320_240_hotel,160003,https://hotels.naver.com/item?hotelFileName=hotel%3AH_Avenue_Gwangan_Beach&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,수영구,0
2023-08-06,비센트호텔,7.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI402156204.jpg&type=f320_240_hotel,82845,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_B_cent&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,중구,0
2023-08-06,브라운도트 호텔 시그니처 만덕점,8.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI629869756.jpg&type=f320_240_hotel,50000,https://hotels.naver.com/item?hotelFileName=hotel%3ABrown_Dot_Hotel_Signature_Mandeok&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,북구,0
2023-08-06,브라운도트호텔 송정점,7.5,https://search.pstatic.net/common/?src=https://media.datahc.com/HI795325076.jpg&type=f320_240_hotel,217000,https://hotels.naver.com/item?hotelFileName=hotel%3ABrown_Dot_Songjeong&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,베스트루이스해밀턴호텔 기장점,7.3,https://search.pstatic.net/common/?src=https://media.datahc.com/HI709131342.jpg&type=f320_240_hotel,70000,https://hotels.naver.com/item?hotelFileName=hotel%3ABest_Louis_Hamilton_Hotel_Gijang&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,기장군,0
2023-08-06,송정 호텔,8.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI755212418.jpg&type=f320_240_hotel,120000,https://hotels.naver.com/item?hotelFileName=hotel%3ASongjung_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,브라운도트호텔 초읍점,6.4,https://search.pstatic.net/common/?src=https://media.datahc.com/HI795323554.jpg&type=f320_240_hotel,50500,https://hotels.naver.com/item?hotelFileName=hotel%3ABrown_Dot_Choup&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,팔레드 시즈 콘도,8.3,https://search.pstatic.net/common/?src=https://media.datahc.com/HI779246039.jpg&type=f320_240_hotel,327840,https://hotels.naver.com/item?hotelFileName=hotel%3APale_de_Cz_Condo&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,하운드 가든&테라스 호텔,8.4,https://search.pstatic.net/common/?src=https://media.datahc.com/HI770019300.jpg&type=f320_240_hotel,168245,https://hotels.naver.com/item?hotelFileName=hotel%3AHound_Garden_Terrace_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,베이하운드호텔,8.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI595184835.jpg&type=f320_240_hotel,107298,https://hotels.naver.com/item?hotelFileName=hotel%3ABay_Hound_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,영도구,0
2023-08-06,엘리시아 부티크 호텔,7.1,https://search.pstatic.net/common/?src=https://media.datahc.com/HI588533547.jpg&type=f320_240_hotel,74879,https://hotels.naver.com/item?hotelFileName=hotel%3AElysia_Boutique_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,커넥트부산호텔,8.1,https://vertical.pstatic.net/vertical/static/hotel/common/blank.png,85144,https://hotels.naver.com/item?hotelFileName=hotel%3AConnect_Busan_Hotel_Residence&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,중구,0
2023-08-06,그랜드베른호텔,-1.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI802217538.jpg&type=f320_240_hotel,222507,https://hotels.naver.com/item?hotelFileName=hotel%3AGrand_Bern_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,영도구,0
2023-08-06,브라운도트호텔 기장역점,-1.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI800813268.jpg&type=f320_240_hotel,119335,https://hotels.naver.com/item?hotelFileName=hotel%3ABrown_Dot_Hotel_Gijang_Station&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,기장군,0
2023-08-06,광수호텔,8.3,https://search.pstatic.net/common/?src=https://media.datahc.com/HI790806450.jpg&type=f320_240_hotel,99000,https://hotels.naver.com/item?hotelFileName=hotel%3AKwangsu_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,더클럽호텔 기장연화리점,8.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI770791885.jpg&type=f320_240_hotel,82722,https://hotels.naver.com/item?hotelFileName=hotel%3AThe_Club_Hotel_Gigang_Yeonhwari&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,기장군,0
2023-08-06,아크 블루 호텔 부산,8.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI506844678.jpg&type=f320_240_hotel,99990,https://hotels.naver.com/item?hotelFileName=hotel%3AArk_Blue_Hotel_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,코티스 앰배서더 호텔,-1.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI805696484.jpg&type=f320_240_hotel,148500,https://hotels.naver.com/item?hotelFileName=hotel%3ACOTICE_Ambassador_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,시애틀비 호텔,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI592534876.jpg&type=f320_240_hotel,75000,https://hotels.naver.com/item?hotelFileName=hotel%3ASeattleB_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,연제구,0
2023-08-06,이비스 버젯 앰배서더 부산 해운대,8.2,https://search.pstatic.net/common/?src=https://media.datahc.com/HI330508321.jpg&type=f320_240_hotel,105600,https://hotels.naver.com/item?hotelFileName=hotel%3AIbis_Budget_Ambassador_Busan_Haeundae&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,브라운도트 비지니스호텔 서면롯데점,8.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI551117313.jpg&type=f320_240_hotel,103890,https://hotels.naver.com/item?hotelFileName=hotel%3ABrown_Dot_Business_Seomyeon&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,동래 덴바스타호텔,-1.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI786432772.jpg&type=f320_240_hotel,147600,https://hotels.naver.com/item?hotelFileName=hotel%3ADongrae_Denbasta_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,동래,0
2023-08-06,하운드 호텔 프리미어 남포,8.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI514999735.jpg&type=f320_240_hotel,81118,https://hotels.naver.com/item?hotelFileName=hotel%3AHound_Hotel_Premier_Nampo&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,중구,0
2023-08-06,오션투헤븐 호텔,8.9,https://search.pstatic.net/common/?src=https://media.datahc.com/HI748644931.jpg&type=f320_240_hotel,108294,https://hotels.naver.com/item?hotelFileName=hotel%3ANampo_Ocean_2_Heaven&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,수영구,0
2023-08-06,그리핀베이 호텔,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI748644892.jpg&type=f320_240_hotel,86818,https://hotels.naver.com/item?hotelFileName=hotel%3AGriffinbay&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,중구,0
2023-08-06,AG405 호텔,8.8,https://search.pstatic.net/common/?src=https://media.datahc.com/HI700698369.jpg&type=f320_240_hotel,168000,https://hotels.naver.com/item?hotelFileName=hotel%3AAG405_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,수영구,0
2023-08-06,에어텔 부산,3.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI788321742.jpg&type=f320_240_hotel,23335,https://hotels.naver.com/item?hotelFileName=hotel%3AAirtel_Busan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,사상구,0
2023-08-06,노떼 라 미아 호텔,8.7,https://search.pstatic.net/common/?src=https://media.datahc.com/HI757637472.jpg&type=f320_240_hotel,69259,https://hotels.naver.com/item?hotelFileName=hotel%3ANotte_La_Mia_Hotel&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,동구,0
2023-08-06,경성여관,9.0,https://search.pstatic.net/common/?src=https://media.datahc.com/HI757794196.jpg&type=f320_240_hotel,97470,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Kyungsung&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,부산진구,0
2023-08-06,브라운 도트 부산역 스카이 가든,8.5,https://search.pstatic.net/common/?src=https://media.datahc.com/HI500283674.jpg&type=f320_240_hotel,78396,https://hotels.naver.com/item?hotelFileName=hotel%3ABrown_Dot_Busan_Station_Sky_Garden&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,동구,0
2023-08-06,호텔 홍단,8.6,https://search.pstatic.net/common/?src=https://media.datahc.com/HI799498238.jpg&type=f320_240_hotel,138830,https://hotels.naver.com/item?hotelFileName=hotel%3AHotel_Hongdan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,해운대구,0
2023-08-06,베스트루이스해밀턴호텔 광안점,7.5,https://search.pstatic.net/common/?src=https://media.datahc.com/HI794100456.jpg&type=f320_240_hotel,162211,https://hotels.naver.com/item?hotelFileName=hotel%3ABest_Louis_Hamilton_Hotel_Gwangan&adultCnt=2&checkIn=2023-08-06&checkOut=2023-08-07&includeTax=true,수영구,0
